corl0083,Galapagos shark (Carcharinus galapagensis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0083.htm,http://www.photolib.noaa.gov/bigs/corl0083.jpg,http://www.photolib.noaa.gov/700s/corl0083.jpg
corl0084,Juvenile peacock razorfish (Iniistius pavo),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0084.htm,http://www.photolib.noaa.gov/bigs/corl0084.jpg,http://www.photolib.noaa.gov/700s/corl0084.jpg
corl0085,Juvenile peacock razorfish (Iniistius pavo),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0085.htm,http://www.photolib.noaa.gov/bigs/corl0085.jpg,http://www.photolib.noaa.gov/700s/corl0085.jpg
corl0086,Pennant bannerfish (Heniochus diphreutes),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0086.htm,http://www.photolib.noaa.gov/bigs/corl0086.jpg,http://www.photolib.noaa.gov/700s/corl0086.jpg
corl0087,Hawaiian turkeyfish (Pterois sphex),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0087.htm,http://www.photolib.noaa.gov/bigs/corl0087.jpg,http://www.photolib.noaa.gov/700s/corl0087.jpg
corl0088,Crosshatch triggerfish (Xanthichthys mento),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0088.htm,http://www.photolib.noaa.gov/bigs/corl0088.jpg,http://www.photolib.noaa.gov/700s/corl0088.jpg
corl0089,Milletseed butterflyfish (Chaetodon miliaris) and morwong ( Cheilodactylus vittatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0089.htm,http://www.photolib.noaa.gov/bigs/corl0089.jpg,http://www.photolib.noaa.gov/700s/corl0089.jpg
corl0090,Morwong (Cheilodactylus vittatus) and Hawaiian hogfish (Bodianus albotaeniatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0090.htm,http://www.photolib.noaa.gov/bigs/corl0090.jpg,http://www.photolib.noaa.gov/700s/corl0090.jpg
corl0091,Morwong (Cheilodactylus vittatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0091.htm,http://www.photolib.noaa.gov/bigs/corl0091.jpg,http://www.photolib.noaa.gov/700s/corl0091.jpg
corl0092,Morwong (Cheilodactylus vittatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0092.htm,http://www.photolib.noaa.gov/bigs/corl0092.jpg,http://www.photolib.noaa.gov/700s/corl0092.jpg
